TILEMAP
25 15
32 32
images/tileset_1x1.png
16 31
BASE
-1,-1,-1,-1,-1,-1,-1,-1,-1,164,161,161,161,161,165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,164,161,182,184,183,183,185,176,162,165,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,164,179,182,183,183,183,183,183,183,185,176,165,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,176,182,184,183,183,184,184,141,-1,142,185,176,165,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,164,177,182,184,183,184,184,184,-1,-1,-1,140,185,176,165,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,176,177,182,184,183,184,184,183,157,-1,-1,156,185,176,179,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,176,182,183,183,184,183,183,184,183,157,156,183,185,176,179,-1,-1,-1,-1,-1
-1,-1,-1,-1,164,177,182,183,184,183,183,184,184,183,183,183,183,185,176,179,-1,-1,-1,-1,-1
-1,-1,-1,-1,176,182,183,183,183,183,184,183,184,183,183,184,184,184,185,178,165,-1,-1,-1,-1
-1,-1,-1,164,178,182,183,183,184,183,184,183,184,183,184,183,184,183,183,185,179,-1,-1,-1,-1
-1,-1,-1,176,182,183,183,183,184,183,184,183,184,183,184,183,184,184,183,185,176,165,-1,-1,-1
-1,-1,-1,176,162,161,161,162,161,162,161,162,161,162,161,162,161,162,161,162,177,178,165,-1,-1
-1,-1,164,177,178,177,178,177,177,177,177,178,177,177,178,177,178,177,177,178,177,178,179,-1,-1
-1,164,177,177,178,177,178,178,177,178,178,177,177,178,178,177,178,177,177,178,177,178,177,162,-1
164,178,177,177,178,177,178,178,177,177,178,177,177,177,177,178,178,177,177,178,177,178,177,177,165
LAYER
-1,-1,-1,-1,-1,-1,-1,-1,-1,29,29,29,29,29,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,29,29,232,233,247,244,138,177,29,29,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,29,178,135,-1,-1,-1,-1,-1,247,234,177,29,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,137,-1,-1,-1,-1,-1,-1,-1,-1,247,29,29,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,170,171,171,171,173,-1,-1,-1,-1,-1,136,177,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,29,29,186,-1,-1,-1,189,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,29,137,186,-1,-1,219,189,219,219,219,219,-1,152,177,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,29,29,170,171,171,173,235,189,235,235,235,235,170,171,29,29,-1,-1,-1,-1,-1
-1,-1,-1,-1,29,137,186,244,-1,189,-1,189,-1,-1,-1,-1,186,-1,138,29,29,-1,-1,-1,-1
-1,-1,-1,29,29,-1,186,-1,-1,189,-1,189,-1,-1,-1,170,171,171,171,172,29,-1,-1,-1,-1
-1,-1,-1,29,135,-1,202,-1,-1,205,-1,205,-1,-1,-1,186,-1,227,229,204,29,-1,-1,-1,-1
-1,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,243,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LAYER2
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,240,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,256,-1,-1,219,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,-1,-1,-1,-1,-1,224,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,256,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,224,-1,-1,-1,-1,-1,-1,-1,-1
