TILEMAP
25 15
32 32
images/tileset_1x1.png
16 31
BASE
-1,-1,-1,-1,-1,-1,-1,-1,-1,152,177,178,177,178,153,154,151,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,152,164,161,182,184,183,183,185,176,177,178,153,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,177,179,182,183,183,183,183,183,183,185,177,178,228,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,177,182,184,183,183,184,183,141,140,184,185,176,178,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,154,177,182,184,183,184,183,183,-1,-1,140,184,185,176,151,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,177,183,183,184,183,184,183,183,157,-1,156,183,185,176,177,-1,-1,-1,-1,-1
-1,-1,-1,-1,152,177,182,183,183,184,183,183,184,183,183,183,183,185,176,137,-1,-1,-1,-1,-1
-1,-1,-1,-1,177,177,182,183,184,183,183,184,184,183,184,183,184,185,176,151,-1,-1,-1,-1,-1
-1,-1,-1,154,177,182,183,183,183,183,184,183,184,183,183,184,184,184,185,178,151,-1,-1,-1,-1
-1,-1,-1,177,178,182,183,183,184,183,184,183,184,183,184,183,184,183,183,185,178,151,-1,-1,-1
-1,-1,-1,177,182,183,183,183,184,183,184,183,184,183,184,183,184,184,183,185,177,178,153,-1,-1
-1,-1,152,177,162,161,161,162,161,162,161,162,161,162,161,162,161,162,161,162,177,177,178,-1,-1
-1,152,177,178,178,177,178,177,177,177,177,178,177,177,178,177,178,177,177,178,177,178,178,153,-1
154,177,178,178,178,177,178,178,177,178,178,177,177,178,178,177,178,177,177,178,177,178,177,178,153
177,178,177,177,178,177,178,178,177,177,178,177,177,177,177,178,178,177,177,178,177,178,177,177,178
LAYER
-1,-1,-1,-1,-1,-1,-1,-1,-1,29,29,29,29,29,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,29,29,232,233,247,244,136,177,29,29,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,29,178,135,-1,226,-1,-1,-1,247,234,177,29,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,29,137,-1,-1,242,-1,-1,-1,-1,-1,247,29,29,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,29,171,172,171,171,173,-1,-1,-1,-1,-1,138,177,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,29,135,-1,188,-1,-1,189,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,29,170,171,171,171,171,173,-1,244,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,29,29,186,-1,244,-1,-1,189,-1,-1,-1,-1,170,171,29,29,-1,-1,-1,-1,-1
-1,-1,-1,-1,29,137,186,225,-1,-1,170,171,172,171,171,173,186,-1,138,29,29,-1,-1,-1,-1
-1,-1,-1,29,29,-1,186,241,-1,-1,186,-1,188,-1,-1,170,171,171,171,172,29,-1,-1,-1,-1
-1,-1,-1,29,135,-1,202,257,-1,-1,202,-1,204,-1,-1,186,-1,227,229,204,29,-1,-1,-1,-1
-1,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,243,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LAYER2
-1,-1,-1,-1,-1,-1,-1,228,229,152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,161,-1,-1,-1,-1,246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,256,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,256,-1,-1,-1,-1,-1,-1,224,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,256,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,224,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,256,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
