183,183,183,183,183,184,184,184,184,184,184,184,184,183,183,183,183,184,183,183,183,183,184,184,184,184,184,184,184,184
183,183,183,183,183,183,183,183,183,183,184,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,184,183,183
184,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183
184,183,183,183,183,184,184,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,183,184,183,184,183,183,183
183,184,183,184,184,184,292,352,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,183,183,183,183,183,183,184
184,184,184,184,-1,352,337,337,337,337,337,353,353,353,353,353,353,353,353,353,353,353,337,292,183,184,183,184,183,184
184,184,183,184,292,337,337,369,369,369,369,369,369,369,369,369,369,369,369,353,353,353,353,292,183,184,183,184,183,184
184,184,-1,-1,337,353,369,369,369,278,279,282,283,369,369,369,369,369,369,369,369,337,337,337,183,184,184,183,183,184
184,184,-1,337,368,369,369,369,369,294,295,301,299,369,369,369,353,353,353,353,369,337,337,337,292,183,183,184,183,184
184,184,-1,352,368,369,369,369,369,294,295,298,299,369,369,369,337,337,337,337,369,369,353,337,337,292,183,183,183,184
183,184,292,352,368,369,369,369,369,297,295,298,299,369,369,369,337,353,301,353,369,369,369,337,337,292,292,183,183,183
184,183,292,352,368,369,369,369,369,313,311,314,278,282,279,282,279,279,282,279,283,369,369,369,353,292,292,183,184,183
184,183,292,285,368,369,369,323,324,324,324,324,294,295,295,298,295,295,298,295,299,369,369,369,337,292,292,183,184,183
183,184,292,352,368,369,369,339,340,340,340,340,294,298,295,298,295,295,298,298,299,369,369,369,337,292,292,184,183,184
183,184,292,352,368,369,369,355,356,356,356,356,294,295,295,295,295,295,298,298,299,369,369,369,337,292,292,183,184,184
183,183,292,352,368,369,369,371,372,372,372,372,294,295,295,295,295,295,298,298,299,369,369,369,337,292,292,184,184,184
184,183,292,352,368,369,369,387,388,388,388,388,294,298,295,295,295,295,295,298,299,385,385,385,386,292,292,184,184,184
184,183,292,352,368,369,369,403,404,404,404,404,310,311,311,311,311,314,311,314,315,401,401,401,402,292,292,184,184,184
183,184,292,292,276,273,276,273,276,273,276,276,273,273,276,276,273,273,276,276,276,273,273,273,273,183,183,184,184,184
184,184,184,-1,292,289,292,289,292,289,292,292,289,289,292,292,289,289,292,292,292,289,289,289,289,183,183,183,183,184
184,184,183,183,183,183,183,183,183,183,184,184,183,183,183,183,183,183,183,183,183,183,183,183,183,184,184,184,184,184
184,184,183,183,184,184,184,184,184,183,183,183,183,183,183,184,184,184,184,184,184,184,184,184,183,183,183,184,184,184
184,184,183,184,184,183,183,183,183,183,183,183,183,184,184,184,184,184,184,184,184,184,184,183,183,183,184,184,183,184
184,184,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,184,183,183,183,183,183,183,184,184,183,183,184
183,184,183,184,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,184,183,184,184,183,183,183,183
