TILEMAP
130 25
32 32
images/tileset_1x1.png
16 31
BASE
183,184,183,184,184,139,-1,-1,-1,-1,-1,-1,-1,-1,140,183,184,183,183,184,176,177,178,177,178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,158,183,184,141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,152,153,229,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,184,-1,-1,-1,183,183,183,183,183,183,183,183,183,-1,183
184,184,183,183,141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,140,183,184,183,184,176,177,177,177,178,153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,182,183,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,158,155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,228,152,177,178,177,177,153,-1,-1,-1,-1,-1,-1,-1,156,184,-1,-1,-1,183,183,183,183,183,183,183,183,183,183,183
184,183,183,141,-1,-1,-1,-1,-1,-1,-1,164,161,165,-1,-1,142,184,184,184,176,177,177,177,178,178,151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,182,183,184,155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,158,183,184,157,-1,183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,154,178,177,177,178,177,178,135,-1,-1,-1,-1,-1,-1,156,183,-1,184,-1,-1,183,183,183,183,183,183,183,183,183,183,-1
184,183,184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,184,183,176,177,177,177,178,178,137,-1,-1,-1,-1,-1,-1,-1,166,168,169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,156,199,199,184,141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,183,184,183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,228,177,177,177,178,135,138,135,-1,-1,-1,-1,-1,-1,-1,140,177,-1,-1,-1,-1,-1,-1,183,183,183,183,183,183,183,183,183
184,183,141,-1,-1,181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,184,184,176,177,177,177,178,135,-1,-1,-1,-1,-1,-1,-1,-1,182,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,166,167,168,168,197,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,152,178,178,177,177,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,152,178,-1,-1,-1,-1,-1,-1,183,183,183,183,183,183,183,183,183
184,184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,176,177,178,177,178,-1,-1,-1,-1,-1,-1,-1,-1,-1,184,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,182,183,184,184,185,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,178,177,178,183,139,-1,183,183,183,-1,-1,-1,-1,-1,-1,152,178,177,178,177,177,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,154,177,178,-1,-1,-1,-1,-1,-1,-1,-1,183,183,161,161,161,183,-1
164,161,165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,176,177,137,136,178,-1,-1,-1,-1,-1,-1,-1,-1,-1,184,185,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,182,183,184,184,185,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,156,-1,-1,-1,-1,-1,-1,-1,167,184,184,139,-1,-1,142,183,183,-1,-1,-1,-1,153,154,177,178,178,177,177,178,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,176,177,177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
176,177,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,176,177,151,152,178,-1,-1,-1,-1,-1,-1,-1,-1,-1,182,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,182,183,184,184,185,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,158,157,158,183,-1,-1,-1,-1,-1,-1,-1,183,184,185,-1,-1,-1,-1,140,183,183,-1,-1,-1,177,177,178,177,178,177,177,178,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,176,177,178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
176,177,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,177,177,178,177,178,-1,-1,-1,-1,-1,-1,-1,166,167,168,168,197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,182,183,184,184,185,185,157,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,158,183,184,183,-1,-1,-1,-1,-1,-1,-1,-1,199,200,201,-1,-1,-1,-1,-1,-1,176,178,177,177,178,177,177,177,178,177,178,177,137,-1,-1,-1,-1,-1,-1,-1,-1,229,176,177,178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,160,161,162,177,177,178,177,178,-1,-1,-1,-1,-1,-1,-1,182,183,183,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,182,183,184,184,185,201,184,155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,156,183,183,184,-1,-1,-1,-1,183,184,-1,-1,-1,183,141,-1,-1,-1,-1,-1,-1,-1,176,178,177,178,178,177,177,177,177,177,178,177,177,161,162,161,161,162,162,161,162,161,177,178,178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
