-1,-1,-1,-1,-1,-1,-1,228,229,152,177,178,177,178,153,154,151,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,164,161,182,184,183,183,185,176,177,178,153,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,152,179,182,183,183,183,183,183,183,185,177,178,228,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,152,178,182,184,183,183,184,184,141,-1,142,185,176,178,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,177,177,182,184,183,184,184,184,-1,-1,-1,140,185,176,151,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,177,177,182,184,183,184,184,183,157,-1,-1,156,185,176,177,-1,-1,-1,-1,-1
-1,-1,-1,-1,154,177,182,183,183,184,183,183,184,183,157,156,183,185,176,137,-1,-1,-1,-1,-1
-1,-1,-1,-1,177,177,182,183,184,183,183,184,184,183,183,183,183,185,176,151,-1,-1,-1,-1,-1
-1,-1,-1,154,177,182,183,183,183,183,184,183,184,183,183,184,184,184,185,178,151,-1,-1,-1,-1
-1,-1,-1,177,178,182,183,183,184,183,184,183,184,183,184,183,184,183,183,185,178,151,-1,-1,-1
-1,-1,-1,177,182,183,183,183,184,183,184,183,184,183,184,183,184,184,183,185,177,178,153,-1,-1
-1,-1,152,177,162,161,161,162,161,162,161,162,161,162,161,162,161,162,161,162,177,177,178,-1,-1
-1,152,177,178,178,177,178,177,177,177,177,178,177,177,178,177,178,177,177,178,177,178,178,153,-1
154,177,178,178,178,177,178,178,177,178,178,177,177,178,178,177,178,177,177,178,177,178,177,178,153
177,178,177,177,178,177,178,178,177,177,178,177,177,177,177,178,178,177,177,178,177,178,177,177,178
