-1,-1,-1,-1,-1,-1,-1,-1,-1,164,161,161,161,161,165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,164,161,182,184,183,183,185,176,162,165,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,164,179,182,183,183,183,183,183,183,185,176,165,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,176,182,184,183,183,184,183,141,140,183,185,176,165,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,164,177,182,184,183,184,183,183,-1,-1,140,183,185,176,165,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,176,183,183,184,183,184,183,183,157,-1,156,183,185,176,179,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,176,182,183,183,184,183,183,184,183,183,183,183,185,176,179,-1,-1,-1,-1,-1
-1,-1,-1,-1,164,177,182,183,184,183,183,184,184,183,184,183,184,185,176,179,-1,-1,-1,-1,-1
-1,-1,-1,-1,176,182,183,183,183,183,184,183,184,183,183,184,184,184,185,178,165,-1,-1,-1,-1
-1,-1,-1,164,178,182,183,183,184,183,184,183,184,183,184,183,184,183,183,185,179,-1,-1,-1,-1
-1,-1,-1,176,182,183,183,183,184,183,184,183,184,183,184,183,184,184,183,185,176,165,-1,-1,-1
-1,-1,-1,176,162,161,161,162,161,162,161,162,161,162,161,162,161,162,161,162,177,178,165,-1,-1
-1,-1,164,177,178,177,178,177,177,177,177,178,177,177,178,177,178,177,177,178,177,178,179,-1,-1
-1,164,177,177,178,177,178,178,177,178,178,177,177,178,178,177,178,177,177,178,177,178,177,162,-1
164,178,177,177,178,177,178,178,177,177,178,177,177,177,177,178,178,177,177,178,177,178,177,177,165
